"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/17/2007","AQS","060231004","1","1","ppb","1","Jacobs","23","96.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"03/18/2007","AQS","060231004","1","1","ppb","1","Jacobs","21","88.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"03/19/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"03/20/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"03/21/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"03/22/2007","AQS","060231004","1","1","ppb","1","Jacobs","23","96.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"03/23/2007","AQS","060231004","1","1","ppb","1","Jacobs","23","96.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"03/24/2007","AQS","060231004","1","1","ppb","1","Jacobs","23","96.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"03/25/2007","AQS","060231004","1","1","ppb","1","Jacobs","21","88.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"03/26/2007","AQS","060231004","1","1","ppb","1","Jacobs","23","96.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"03/27/2007","AQS","060231004","1","1","ppb","1","Jacobs","23","96.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"03/29/2007","AQS","060231004","1","1","ppb","1","Jacobs","19","79.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"03/30/2007","AQS","060231004","1","1","ppb","1","Jacobs","23","96.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"03/31/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/01/2007","AQS","060231004","1","1","ppb","1","Jacobs","19","79.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/02/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/03/2007","AQS","060231004","1","2","ppb","3","Jacobs","19","79.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/04/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/05/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/06/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/07/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/08/2007","AQS","060231004","1","1","ppb","1","Jacobs","19","79.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/09/2007","AQS","060231004","1","1","ppb","1","Jacobs","21","88.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/11/2007","AQS","060231004","1","2","ppb","3","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/12/2007","AQS","060231004","1","2","ppb","3","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/13/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/14/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/15/2007","AQS","060231004","1","1","ppb","1","Jacobs","19","79.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/16/2007","AQS","060231004","1","2","ppb","3","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/17/2007","AQS","060231004","1","1","ppb","1","Jacobs","21","88.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/18/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/19/2007","AQS","060231004","1","1","ppb","1","Jacobs","21","88.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/20/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/21/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/22/2007","AQS","060231004","1","1","ppb","1","Jacobs","19","79.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/23/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/24/2007","AQS","060231004","1","2","ppb","3","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/25/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/26/2007","AQS","060231004","1","2","ppb","3","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/27/2007","AQS","060231004","1","2","ppb","3","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/28/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/29/2007","AQS","060231004","1","1","ppb","1","Jacobs","19","79.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"04/30/2007","AQS","060231004","1","2","ppb","3","Jacobs","21","88.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/01/2007","AQS","060231004","1","2","ppb","3","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/02/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/03/2007","AQS","060231004","1","2","ppb","3","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/04/2007","AQS","060231004","1","1","ppb","1","Jacobs","18","75.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/05/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/06/2007","AQS","060231004","1","0","ppb","0","Jacobs","19","79.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/07/2007","AQS","060231004","1","0","ppb","0","Jacobs","20","83.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/08/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/09/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/10/2007","AQS","060231004","1","0","ppb","0","Jacobs","21","88.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/11/2007","AQS","060231004","1","0","ppb","0","Jacobs","20","83.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/12/2007","AQS","060231004","1","0","ppb","0","Jacobs","21","88.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/13/2007","AQS","060231004","1","0","ppb","0","Jacobs","19","79.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/15/2007","AQS","060231004","1","0","ppb","0","Jacobs","20","83.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/16/2007","AQS","060231004","1","0","ppb","0","Jacobs","20","83.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/17/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/18/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/19/2007","AQS","060231004","1","0","ppb","0","Jacobs","21","88.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/20/2007","AQS","060231004","1","0","ppb","0","Jacobs","19","79.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/21/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/22/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/23/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/24/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/25/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/26/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/27/2007","AQS","060231004","1","0","ppb","0","Jacobs","18","75.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/28/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/29/2007","AQS","060231004","1","0","ppb","0","Jacobs","21","88.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/30/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"05/31/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/01/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/02/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/03/2007","AQS","060231004","1","0","ppb","0","Jacobs","18","75.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/04/2007","AQS","060231004","1","0","ppb","0","Jacobs","18","75.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/08/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/09/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/11/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/14/2007","AQS","060231004","1","0","ppb","0","Jacobs","18","75.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/15/2007","AQS","060231004","1","0","ppb","0","Jacobs","18","75.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/16/2007","AQS","060231004","1","0","ppb","0","Jacobs","18","75.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/17/2007","AQS","060231004","1","0","ppb","0","Jacobs","18","75.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/20/2007","AQS","060231004","1","0","ppb","0","Jacobs","20","83.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/21/2007","AQS","060231004","1","0","ppb","0","Jacobs","18","75.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/22/2007","AQS","060231004","1","2","ppb","3","Jacobs","18","75.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/23/2007","AQS","060231004","1","0","ppb","0","Jacobs","18","75.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/24/2007","AQS","060231004","1","0","ppb","0","Jacobs","18","75.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/26/2007","AQS","060231004","1","0","ppb","0","Jacobs","20","83.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/27/2007","AQS","060231004","1","0","ppb","0","Jacobs","18","75.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/28/2007","AQS","060231004","1","0","ppb","0","Jacobs","21","88.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/29/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"06/30/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","060","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/01/2007","AQS","060231004","1","0","ppb","0","Jacobs","18","75.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/02/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/03/2007","AQS","060231004","1","0","ppb","0","Jacobs","18","75.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/04/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/05/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/06/2007","AQS","060231004","1","0","ppb","0","Jacobs","20","83.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/07/2007","AQS","060231004","1","0","ppb","0","Jacobs","21","88.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/08/2007","AQS","060231004","1","0","ppb","0","Jacobs","18","75.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/09/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/10/2007","AQS","060231004","1","0","ppb","0","Jacobs","21","88.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/11/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/12/2007","AQS","060231004","1","0","ppb","0","Jacobs","23","96.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/13/2007","AQS","060231004","1","0","ppb","0","Jacobs","23","96.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/14/2007","AQS","060231004","1","0","ppb","0","Jacobs","23","96.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/15/2007","AQS","060231004","1","0","ppb","0","Jacobs","19","79.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/16/2007","AQS","060231004","1","0","ppb","0","Jacobs","23","96.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/17/2007","AQS","060231004","1","0","ppb","0","Jacobs","18","75.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/18/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/19/2007","AQS","060231004","1","0","ppb","0","Jacobs","21","88.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/20/2007","AQS","060231004","1","0","ppb","0","Jacobs","20","83.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/21/2007","AQS","060231004","1","0","ppb","0","Jacobs","23","96.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/22/2007","AQS","060231004","1","0","ppb","0","Jacobs","19","79.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/23/2007","AQS","060231004","1","1","ppb","1","Jacobs","22","92.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/24/2007","AQS","060231004","1","1","ppb","1","Jacobs","21","88.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/26/2007","AQS","060231004","1","0","ppb","0","Jacobs","24","100.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/27/2007","AQS","060231004","1","0","ppb","0","Jacobs","24","100.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/28/2007","AQS","060231004","1","0","ppb","0","Jacobs","24","100.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/29/2007","AQS","060231004","1","0","ppb","0","Jacobs","23","96.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/30/2007","AQS","060231004","1","0","ppb","0","Jacobs","24","100.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"07/31/2007","AQS","060231004","1","0","ppb","0","Jacobs","24","100.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"09/01/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"09/02/2007","AQS","060231004","1","3","ppb","4","Jacobs","18","75.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"09/03/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"09/04/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"09/05/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"09/06/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"09/07/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"09/09/2007","AQS","060231004","1","0","ppb","0","Jacobs","18","75.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"09/10/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
"09/11/2007","AQS","060231004","1","0","ppb","0","Jacobs","22","92.0000","42401","Sulfur dioxide","009","21700","Eureka-Arcata-Fortuna, CA","06","California","023","Humboldt","40.7767800009332","-124.17949"
